Movie_Title,Director,Actors,Total_Gross,main_genre,budget,genres,id,imdb_id,original_language,original_title,revenue
Central do Brasil,Walter Salles,"Fernanda Montenegro, Vinícius de Oliveira, Marília Pêra, Soia Lira",$5.60M,Drama,2900000,"[{'id': 18, 'name': 'Drama'}]",666,tt0140888,pt,Central do Brasil,5596708.0
La leggenda del pianista sull'oceano,Giuseppe Tornatore,"Tim Roth, Pruitt Taylor Vince, Mélanie Thierry, Bill Nunn",$0.26M,Drama,9000000,"[{'id': 14, 'name': 'Fantasy'}]",10376,tt0120731,it,La leggenda del pianista sull'oceano,0.0
Sling Blade,Billy Bob Thornton,"Billy Bob Thornton, Dwight Yoakam, J.T. Walsh, John Ritter",$24.48M,Drama,1000000,"[{'id': 18, 'name': 'Drama'}]",12498,tt0117666,en,Sling Blade,24444121.0
Secrets & Lies,Mike Leigh,"Timothy Spall, Brenda Blethyn, Phyllis Logan, Claire Rushbrook",$13.42M,Comedy,4500000,"[{'id': 18, 'name': 'Drama'}]",11159,tt0117589,en,Secrets & Lies,13417292.0
Dilwale Dulhania Le Jayenge,Aditya Chopra,"Shah Rukh Khan, Kajol, Amrish Puri, Farida Jalal",Gross Unkown,Drama,13200000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",19404,tt0112870,hi,Dilwale Dulhania Le Jayenge,100000000.0
Scent of a Woman,Martin Brest,"Al Pacino, Chris O'Donnell, James Rebhorn, Gabrielle Anwar",$63.90M,Drama,31000000,"[{'id': 18, 'name': 'Drama'}]",9475,tt0105323,en,Scent of a Woman,134095253.0
Rain Man,Barry Levinson,"Dustin Hoffman, Tom Cruise, Valeria Golino, Gerald R. Molen",$178.80M,Drama,25000000,"[{'id': 18, 'name': 'Drama'}]",380,tt0095953,en,Rain Man,412800000.0
Der Himmel über Berlin,Wim Wenders,"Bruno Ganz, Solveig Dommartin, Otto Sander, Curt Bois",$3.33M,Drama,2500000,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",144,tt0093191,de,Der Himmel über Berlin,3200000.0
Pink Floyd: The Wall,Alan Parker,"Bob Geldof, Christine Hargreaves, James Laurenson, Eleanor David",$22.24M,Drama,12000000,"[{'id': 10402, 'name': 'Music'}]",12104,tt0084503,en,Pink Floyd: The Wall,22244207.0
Fitzcarraldo,Werner Herzog,"Klaus Kinski, Claudia Cardinale, José Lewgoy, Miguel Ángel Fuentes",Gross Unkown,Adventure,7362000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",9343,tt0083946,de,Fitzcarraldo,0.0
Being There,Hal Ashby,"Peter Sellers, Shirley MacLaine, Melvyn Douglas, Jack Warden",$30.18M,Comedy,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",10322,tt0078841,en,Being There,30177511.0
Viskningar och rop,Ingmar Bergman,"Harriet Andersson, Liv Ullmann, Kari Sylwan, Ingrid Thulin",$1.74M,Drama,0,"[{'id': 18, 'name': 'Drama'}]",10238,tt0069467,sv,Viskningar och rop,0.0
The Last Picture Show,Peter Bogdanovich,"Timothy Bottoms, Jeff Bridges, Cybill Shepherd, Ben Johnson",$29.13M,Drama,1300000,"[{'id': 18, 'name': 'Drama'}]",25188,tt0067328,en,The Last Picture Show,29133000.0
Fiddler on the Roof,Norman Jewison,"Topol, Norma Crane, Leonard Frey, Molly Picon",$80.50M,Drama,9000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",14811,tt0067093,en,Fiddler on the Roof,83304330.0
Rosemary's Baby,Roman Polanski,"Mia Farrow, John Cassavetes, Ruth Gordon, Sidney Blackmer",Gross Unkown,Drama,3200000,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",805,tt0063522,en,Rosemary's Baby,33395426.0
Rosemary's Baby,Roman Polanski,"Mia Farrow, John Cassavetes, Ruth Gordon, Sidney Blackmer",Gross Unkown,Drama,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",267795,tt3087752,en,Rosemary's Baby,0.0
The Graduate,Mike Nichols,"Dustin Hoffman, Anne Bancroft, Katharine Ross, William Daniels",$104.95M,Comedy,3000000,"[{'id': 18, 'name': 'Drama'}]",37247,tt0061722,en,The Graduate,104945305.0
Who's Afraid of Virginia Woolf?,Mike Nichols,"Elizabeth Taylor, Richard Burton, George Segal, Sandy Dennis",Gross Unkown,Drama,7500000,"[{'id': 18, 'name': 'Drama'}]",396,tt0061184,en,Who's Afraid of Virginia Woolf?,33736689.0
8½,Federico Fellini,"Marcello Mastroianni, Anouk Aimée, Claudia Cardinale, Sandra Milo",$0.05M,Drama,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",422,tt0056801,it,8½,0.0
El ángel exterminador,Luis Buñuel,"Silvia Pinal, Jacqueline Andere, Enrique Rambal, José Baviera",Gross Unkown,Drama,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",29264,tt0056732,es,El ángel exterminador,0.0
What Ever Happened to Baby Jane?,Robert Aldrich,"Bette Davis, Joan Crawford, Victor Buono, Wesley Addy",$4.05M,Drama,980000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",10242,tt0056687,en,What Ever Happened to Baby Jane?,0.0
Såsom i en spegel,Ingmar Bergman,"Harriet Andersson, Gunnar Björnstrand, Max von Sydow, Lars Passgård",Gross Unkown,Drama,0,"[{'id': 18, 'name': 'Drama'}]",11602,tt0055499,sv,Såsom i en spegel,0.0
The Hustler,Robert Rossen,"Paul Newman, Jackie Gleason, Piper Laurie, George C. Scott",$8.28M,Drama,2000000,"[{'id': 18, 'name': 'Drama'}]",990,tt0054997,en,The Hustler,7600000.0
La dolce vita,Federico Fellini,"Marcello Mastroianni, Anita Ekberg, Anouk Aimée, Yvonne Furneaux",$19.52M,Comedy,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",439,tt0053779,it,La dolce vita,19516000.0
Sweet Smell of Success,Alexander Mackendrick,"Burt Lancaster, Tony Curtis, Susan Harrison, Martin Milner",Gross Unkown,Drama,0,"[{'id': 18, 'name': 'Drama'}]",976,tt0051036,en,Sweet Smell of Success,0.0
Stalag 17,Billy Wilder,"William Holden, Don Taylor, Otto Preminger, Robert Strauss",Gross Unkown,Comedy,1661530,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",632,tt0046359,en,Stalag 17,0.0
Roma città aperta,Roberto Rossellini,"Anna Magnani, Aldo Fabrizi, Marcello Pagliero, Vito Annichiarico",Gross Unkown,Drama,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",307,tt0038890,it,Roma città aperta,0.0
Brief Encounter,David Lean,"Celia Johnson, Trevor Howard, Stanley Holloway, Joyce Carey",Gross Unkown,Drama,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",851,tt0037558,en,Brief Encounter,0.0
The Shop Around the Corner,Ernst Lubitsch,"Margaret Sullavan, James Stewart, Frank Morgan, Joseph Schildkraut",$0.20M,Comedy,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",20334,tt0033045,en,The Shop Around the Corner,0.0
Sing Street,John Carney,"Ferdia Walsh-Peelo, Aidan Gillen, Maria Doyle Kennedy, Jack Reynor",$3.24M,Comedy,4000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",369557,tt3544112,en,Sing Street,13624522.0
Short Term 12,Destin Daniel Cretton,"Brie Larson, Frantz Turner, John Gallagher Jr., Kaitlyn Dever",$1.01M,Drama,0,"[{'id': 18, 'name': 'Drama'}]",169813,tt2370248,en,Short Term 12,1600000.0
Before Midnight,Richard Linklater,"Ethan Hawke, Julie Delpy, Seamus Davey-Fitzpatrick, Ariane Labed",$8.11M,Drama,3000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",132344,tt2209418,en,Before Midnight,11176469.0
Hoje Eu Quero Voltar Sozinho,Daniel Ribeiro,"Ghilherme Lobo, Fabio Audi, Tess Amorim, Lúcia Romano",$0.10M,Drama,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",237791,tt1702014,pt,Hoje Eu Quero Voltar Sozinho,0.0
The Artist,Michel Hazanavicius,"Jean Dujardin, Bérénice Bejo, John Goodman, James Cromwell",$44.67M,Comedy,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",74643,tt1655442,en,The Artist,133432856.0
Amour,Michael Haneke,"Jean-Louis Trintignant, Emmanuelle Riva, Isabelle Huppert, Alexandre Tharaud",$6.74M,Drama,8900000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",86837,tt1602620,fr,Amour,29844753.0
Dev.D,Anurag Kashyap,"Abhay Deol, Mahie Gill, Kalki Koechlin, Dibyendu Bhattacharya",$0.01M,Comedy,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",15977,tt1327035,hi,Dev.D,0.0
My Name Is Khan,Karan Johar,"Shah Rukh Khan, Kajol, Sheetal Menon, Katie Amanda Keane",$4.02M,Adventure,12000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",26022,tt1188996,hi,My Name Is Khan,42345360.0
Låt den rätte komma in,Tomas Alfredson,"Kåre Hedebrant, Lina Leandersson, Per Ragnar, Henrik Dahl",$2.12M,Drama,4000000,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",13310,tt1139797,sv,Låt den rätte komma in,10785801.0
The Wrestler,Darren Aronofsky,"Mickey Rourke, Marisa Tomei, Evan Rachel Wood, Mark Margolis",$26.24M,Drama,6000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",12163,tt1125849,en,The Wrestler,44703995.0
Jab We Met,Imtiaz Ali,"Shahid Kapoor, Kareena Kapoor, Tarun Arora, Dara Singh Randhawa",$0.41M,Comedy,2300000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",11807,tt1093370,hi,Jab We Met,4600000.0
Boyhood,Richard Linklater,"Ellar Coltrane, Patricia Arquette, Ethan Hawke, Elijah Smith",$25.38M,Drama,4000000,"[{'id': 18, 'name': 'Drama'}]",85350,tt1065073,en,Boyhood,44349000.0
Life of Pi,Ang Lee,"Suraj Sharma, Irrfan Khan, Adil Hussain, Tabu",$124.99M,Adventure,120000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",87827,tt0454876,en,Life of Pi,609016565.0
Gegen die Wand,Fatih Akin,"Birol Ünel, Sibel Kekilli, Güven Kiraç, Zarah Jane McKenzie",Gross Unkown,Drama,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",363,tt0347048,de,Gegen die Wand,11030861.0
No Man's Land,Danis Tanovic,"Branko Djuric, Rene Bitorajac, Filip Sovagovic, Georges Siatidis",$1.06M,Comedy,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",34379,tt0093638,en,No Man's Land,0.0
No Man's Land,Danis Tanovic,"Branko Djuric, Rene Bitorajac, Filip Sovagovic, Georges Siatidis",$1.06M,Comedy,1012153,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",8342,tt0283509,bs,No Man's Land,0.0
No Man's Land,Danis Tanovic,"Branko Djuric, Rene Bitorajac, Filip Sovagovic, Georges Siatidis",$1.06M,Comedy,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 37, 'name': 'Western'}]",238811,tt1456660,zh,No Man's Land,0.0
No Man's Land,Danis Tanovic,"Branko Djuric, Rene Bitorajac, Filip Sovagovic, Georges Siatidis",$1.06M,Comedy,0,[],139637,tt0407048,en,No Man's Land,0.0
Almost Famous,Cameron Crowe,"Billy Crudup, Patrick Fugit, Kate Hudson, Frances McDormand",$32.53M,Adventure,60000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",786,tt0181875,en,Almost Famous,47383689.0
Titanic,James Cameron,"Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates",$659.33M,Drama,200000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",597,tt0120338,en,Titanic,1845034188.0
Titanic,James Cameron,"Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates",$659.33M,Drama,1805000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",16535,tt0046435,en,Titanic,4905000.0
Titanic,James Cameron,"Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates",$659.33M,Drama,13000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2699,tt0115392,en,Titanic,0.0
Boogie Nights,Paul Thomas Anderson,"Mark Wahlberg, Julianne Moore, Burt Reynolds, Luis Guzmán",$26.40M,Drama,15000000,"[{'id': 18, 'name': 'Drama'}]",4995,tt0118749,en,Boogie Nights,43101594.0
Edward Scissorhands,Tim Burton,"Johnny Depp, Winona Ryder, Dianne Wiest, Anthony Michael Hall",$56.36M,Drama,20000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",162,tt0099487,en,Edward Scissorhands,53000000.0
Do the Right Thing,Spike Lee,"Danny Aiello, Ossie Davis, Ruby Dee, Richard Edson",$27.55M,Comedy,6500000,"[{'id': 18, 'name': 'Drama'}]",925,tt0097216,en,Do the Right Thing,37295445.0
Sacrifice,Andrei Tarkovsky,"Erland Josephson, Susan Fleetwood, Allan Edwall, Guðrún Gísladóttir",$0.30M,Drama,10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",55741,tt1726738,zh,Sacrifice,0.0
Sacrifice,Andrei Tarkovsky,"Erland Josephson, Susan Fleetwood, Allan Edwall, Guðrún Gísladóttir",$0.30M,Drama,6800000,"[{'id': 28, 'name': 'Action'}]",56913,tt1630564,en,Sacrifice,0.0
Sacrifice,Andrei Tarkovsky,"Erland Josephson, Susan Fleetwood, Allan Edwall, Guðrún Gísladóttir",$0.30M,Drama,0,"[{'id': 53, 'name': 'Thriller'}]",394661,tt2078718,en,Sacrifice,0.0
Hannah and Her Sisters,Woody Allen,"Mia Farrow, Dianne Wiest, Michael Caine, Barbara Hershey",$40.08M,Comedy,6400000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",5143,tt0091167,en,Hannah and Her Sisters,40084041.0
Brazil,Terry Gilliam,"Jonathan Pryce, Kim Greist, Robert De Niro, Katherine Helmond",$9.93M,Drama,15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",68,tt0088846,en,Brazil,0.0
Manhattan,Woody Allen,"Woody Allen, Diane Keaton, Mariel Hemingway, Michael Murphy",$45.70M,Comedy,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",696,tt0079522,en,Manhattan,39946780.0
Amarcord,Federico Fellini,"Magali Noël, Bruno Zanin, Pupella Maggio, Armando Brancia",$0.58M,Comedy,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7857,tt0071129,it,Amarcord,0.0
Harold and Maude,Hal Ashby,"Ruth Gordon, Bud Cort, Vivian Pickles, Cyril Cusack",Gross Unkown,Comedy,1200000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",343,tt0067185,en,Harold and Maude,0.0
Il conformista,Bernardo Bertolucci,"Jean-Louis Trintignant, Stefania Sandrelli, Gastone Moschin, Enzo Tarascio",$0.54M,Drama,750000,"[{'id': 18, 'name': 'Drama'}]",8416,tt0065571,it,Il conformista,0.0
Doctor Zhivago,David Lean,"Omar Sharif, Julie Christie, Geraldine Chaplin, Rod Steiger",$111.72M,Drama,11000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",907,tt0059113,en,Doctor Zhivago,111858363.0
Hiroshima mon amour,Alain Resnais,"Emmanuelle Riva, Eiji Okada, Stella Dassas, Pierre Barbaud",$0.09M,Drama,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",5544,tt0052893,fr,Hiroshima mon amour,0.0
Cat on a Hot Tin Roof,Richard Brooks,"Elizabeth Taylor, Paul Newman, Burl Ives, Jack Carson",$17.57M,Drama,3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",261,tt0051459,en,Cat on a Hot Tin Roof,17570324.0
A Streetcar Named Desire,Elia Kazan,"Vivien Leigh, Marlon Brando, Kim Hunter, Karl Malden",$8.00M,Drama,1800000,"[{'id': 18, 'name': 'Drama'}]",702,tt0044081,en,A Streetcar Named Desire,8000000.0
A Streetcar Named Desire,Elia Kazan,"Vivien Leigh, Marlon Brando, Kim Hunter, Karl Malden",$8.00M,Drama,0,[],133018,tt0088193,en,A Streetcar Named Desire,0.0
A Streetcar Named Desire,Elia Kazan,"Vivien Leigh, Marlon Brando, Kim Hunter, Karl Malden",$8.00M,Drama,0,[],133021,tt0114565,en,A Streetcar Named Desire,0.0
Harvey,Henry Koster,"James Stewart, Wallace Ford, William H. Lynn, Victoria Horne",Gross Unkown,Comedy,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",11787,tt0042546,en,Harvey,0.0
Harvey,Henry Koster,"James Stewart, Wallace Ford, William H. Lynn, Victoria Horne",Gross Unkown,Comedy,0,"[{'id': 14, 'name': 'Fantasy'}]",164278,tt0116497,en,Harvey,0.0
Miracle on 34th Street,George Seaton,"Edmund Gwenn, Maureen O'Hara, John Payne, Gene Lockhart",$2.65M,Comedy,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",10510,tt0110527,en,Miracle on 34th Street,46264384.0
Miracle on 34th Street,George Seaton,"Edmund Gwenn, Maureen O'Hara, John Payne, Gene Lockhart",$2.65M,Comedy,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",11881,tt0039628,en,Miracle on 34th Street,0.0
Miracle on 34th Street,Les Mayfield,"Richard Attenborough, Elizabeth Perkins, Dylan McDermott, J.T. Walsh",$17.19M,Drama,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",10510,tt0110527,en,Miracle on 34th Street,46264384.0
Miracle on 34th Street,Les Mayfield,"Richard Attenborough, Elizabeth Perkins, Dylan McDermott, J.T. Walsh",$17.19M,Drama,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",11881,tt0039628,en,Miracle on 34th Street,0.0
La belle et la bête,"Directors:Jean Cocteau, René Clément","Jean Marais, Josette Day, Mila Parély, Nane Germon",$0.30M,Drama,0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",648,tt0038348,fr,La belle et la bête,0.0
The Lost Weekend,Billy Wilder,"Ray Milland, Jane Wyman, Phillip Terry, Howard Da Silva",$9.46M,Drama,1250000,"[{'id': 18, 'name': 'Drama'}]",28580,tt0037884,en,The Lost Weekend,11000000.0
Sullivan's Travels,Preston Sturges,"Joel McCrea, Veronica Lake, Robert Warwick, William Demarest",Gross Unkown,Adventure,689665,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",16305,tt0034240,en,Sullivan's Travels,0.0
Call Me by Your Name,Luca Guadagnino,"Timothée Chalamet, Armie Hammer, Michael Stuhlbarg, Amira Casar",$18.10M,Drama,4696772,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",398818,tt5726616,en,Call Me by Your Name,0.0
"I, Daniel Blake",Ken Loach,"Dave Johns, Hayley Squires, Sharon Percy, Briana Shann",$0.26M,Drama,0,"[{'id': 18, 'name': 'Drama'}]",374473,tt5168192,en,"I, Daniel Blake",260354.0
Hunt for the Wilderpeople,Taika Waititi,"Sam Neill, Julian Dennison, Rima Te Wiata, Rachel House",$5.20M,Adventure,0,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",371645,tt4698684,en,Hunt for the Wilderpeople,0.0
Manchester by the Sea,Kenneth Lonergan,"Casey Affleck, Michelle Williams, Kyle Chandler, Lucas Hedges",$47.70M,Drama,9000000,"[{'id': 18, 'name': 'Drama'}]",334541,tt4034228,en,Manchester by the Sea,75026965.0
Captain Fantastic,Matt Ross,"Viggo Mortensen, George MacKay, Samantha Isler, Annalise Basso",$5.88M,Comedy,5000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",334533,tt3553976,en,Captain Fantastic,5879736.0
Little Women,Greta Gerwig,"Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen",$108.10M,Drama,18000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9587,tt0110367,en,Little Women,0.0
Little Women,Greta Gerwig,"Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen",$108.10M,Drama,424,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",39938,tt0024264,en,Little Women,0.0
Little Women,Greta Gerwig,"Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen",$108.10M,Drama,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",43436,tt0041594,en,Little Women,0.0
Little Women,Gillian Armstrong,"Susan Sarandon, Winona Ryder, Kirsten Dunst, Claire Danes",$50.08M,Drama,18000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9587,tt0110367,en,Little Women,0.0
Little Women,Gillian Armstrong,"Susan Sarandon, Winona Ryder, Kirsten Dunst, Claire Danes",$50.08M,Drama,424,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",39938,tt0024264,en,Little Women,0.0
Little Women,Gillian Armstrong,"Susan Sarandon, Winona Ryder, Kirsten Dunst, Claire Danes",$50.08M,Drama,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",43436,tt0041594,en,Little Women,0.0
About Time,Richard Curtis,"Domhnall Gleeson, Rachel McAdams, Bill Nighy, Lydia Wilson",$15.32M,Comedy,12000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",122906,tt2194499,en,About Time,87100449.0
English Vinglish,Gauri Shinde,"Sridevi, Adil Hussain, Mehdi Nebbou, Priya Anand",$1.67M,Comedy,2840000,"[{'id': 18, 'name': 'Drama'}]",118628,tt2181931,hi,English Vinglish,11620000.0
Moonrise Kingdom,Wes Anderson,"Jared Gilman, Kara Hayward, Bruce Willis, Bill Murray",$45.51M,Comedy,16000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",83666,tt1748122,en,Moonrise Kingdom,68263166.0
Once,John Carney,"Glen Hansard, Markéta Irglová, Hugh Walsh, Gerard Hendrick",$9.44M,Drama,160000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",5723,tt0907657,en,Once,20710513.0
Mr. Nobody,Jaco Van Dormael,"Jared Leto, Sarah Polley, Diane Kruger, Linh-Dan Pham",$0.00M,Drama,47000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",31011,tt0485947,en,Mr. Nobody,3547209.0
The Fall,Tarsem Singh,"Lee Pace, Catinca Untaru, Justine Waddell, Kim Uylenbroek",$2.28M,Adventure,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",14784,tt0460791,en,The Fall,3669465.0
Little Miss Sunshine,"Directors:Jonathan Dayton, Valerie Faris","Steve Carell, Toni Collette, Greg Kinnear, Abigail Breslin",$59.89M,Comedy,8000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",773,tt0449059,en,Little Miss Sunshine,100523181.0
The Curious Case of Benjamin Button,David Fincher,"Brad Pitt, Cate Blanchett, Tilda Swinton, Julia Ormond",$127.51M,Drama,150000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",4922,tt0421715,en,The Curious Case of Benjamin Button,333932083.0
Veer-Zaara,Yash Chopra,"Shah Rukh Khan, Preity Zinta, Rani Mukerji, Kirron Kher",$2.92M,Drama,7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",4251,tt0420332,hi,Veer-Zaara,29385320.0
