name,rating,genre,year,released,score,votes,director,writer,star,country_file1,budget_file1,gross_file1,company,runtime,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross_file2,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country_file2,content_rating,budget_file2,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Cheaper by the Dozen,PG,Comedy,2003,"December 25, 2003 (United States)",5.9,96000.0,Shawn Levy,Frank B. Gilbreth Jr.,Steve Martin,United States,40000000.0,190538630.0,Twentieth Century Fox,98.0,Color,Shawn Levy,104.0,94.0,189.0,597.0,Alyson Stoner,3000.0,138614544.0,Comedy|Family,Tom Welling,Cheaper by the Dozen,75152,7014,Bonnie Hunt,15.0,9 year old|house|illinois|new job|vomiting,http://www.imdb.com/title/tt0349205/?ref_=fn_tt_tt_1,288.0,English,USA,PG,40000000.0,2003.0,2000.0,5.8,1.85,0
In the Cut,R,Mystery,2003,"October 31, 2003 (United States)",5.3,22000.0,Jane Campion,Jane Campion,Meg Ryan,United Kingdom,12000000.0,23726793.0,Screen Gems,119.0,Color,Jane Campion,138.0,113.0,319.0,48.0,Nick Damici,1000.0,4717455.0,Mystery|Thriller,Jennifer Jason Leigh,In the Cut,18632,1171,Susan Gardner,0.0,blow job|female rear nudity|female removes her clothes|oral sex|three of spades tattoo,http://www.imdb.com/title/tt0199626/?ref_=fn_tt_tt_1,354.0,English,Australia,R,12000000.0,2003.0,65.0,5.3,1.85,656
Secondhand Lions,PG,Comedy,2003,"September 19, 2003 (United States)",7.5,54000.0,Tim McCanlies,Tim McCanlies,Haley Joel Osment,United States,30000000.0,48260279.0,New Line Cinema,109.0,Color,Tim McCanlies,82.0,111.0,23.0,1000.0,Robert Duvall,3000.0,41407470.0,Comedy|Drama|Family,Haley Joel Osment,Secondhand Lions,43378,9638,Emmanuelle Vaugier,1.0,africa|eyeglasses|money|texas|veteran,http://www.imdb.com/title/tt0327137/?ref_=fn_tt_tt_1,292.0,English,USA,PG,30000000.0,2003.0,3000.0,7.6,1.85,0
Scary Movie 3,PG-13,Comedy,2003,"October 24, 2003 (United States)",5.5,140000.0,David Zucker,Craig Mazin,Anna Faris,United States,48000000.0,220673217.0,Dimension Films,84.0,Color,David Zucker,151.0,84.0,119.0,750.0,Pamela Anderson,807.0,110000082.0,Comedy,Regina Hall,Scary Movie 3,111526,3629,Jenny McCarthy,7.0,crop circle|farm|orchestral music score|reference to michael jackson|videotape,http://www.imdb.com/title/tt0306047/?ref_=fn_tt_tt_1,347.0,English,USA,PG-13,48000000.0,2003.0,780.0,5.5,1.85,0
How to Lose a Guy in 10 Days,PG-13,Comedy,2003,"February 7, 2003 (United States)",6.4,218000.0,Donald Petrie,Michele Alexander,Kate Hudson,United States,50000000.0,177502387.0,Lynda Obst Productions,116.0,Color,Donald Petrie,140.0,116.0,80.0,651.0,Adam Goldberg,11000.0,105807520.0,Comedy|Romance,Matthew McConaughey,How to Lose a Guy in 10 Days,156717,14087,Thomas Lennon,2.0,advertising executive|diamond|magazine|party|wager,http://www.imdb.com/title/tt0251127/?ref_=fn_tt_tt_1,357.0,English,USA,PG-13,50000000.0,2003.0,1000.0,6.4,1.85,0
The League of Extraordinary Gentlemen,PG-13,Action,2003,"July 11, 2003 (United States)",5.8,171000.0,Stephen Norrington,Alan Moore,Sean Connery,United States,78000000.0,179265204.0,Angry Films,110.0, Black and White,Stephen Norrington,202.0,110.0,45.0,845.0,Max Ryan,1000.0,66462600.0,Action|Adventure|Fantasy|Sci-Fi,Jason Flemyng,The League of Extraordinary Gentlemen,141533,4714,Tony Curran,3.0,box office flop|captain nemo|dorian gray|invisible man|steampunk,http://www.imdb.com/title/tt0311429/?ref_=fn_tt_tt_1,786.0,English,USA,PG-13,78000000.0,2003.0,872.0,5.8,2.35,0
What a Girl Wants,PG,Comedy,2003,"April 4, 2003 (United States)",5.8,61000.0,Dennie Gordon,William Douglas-Home,Amanda Bynes,United States,25000000.0,50732139.0,Warner Bros.,105.0,Color,Dennie Gordon,66.0,105.0,29.0,742.0,Oliver James,14000.0,35990505.0,Comedy|Drama|Family|Romance,Colin Firth,What a Girl Wants,48095,16400,Kelly Preston,1.0,american|daughter|england|father|politician,http://www.imdb.com/title/tt0286788/?ref_=fn_tt_tt_1,194.0,English,USA,PG,20000000.0,2003.0,1000.0,5.8,2.35,0
Bad Boys II,R,Action,2003,"July 18, 2003 (United States)",6.6,237000.0,Michael Bay,George Gallo,Will Smith,United States,130000000.0,273339556.0,Columbia Pictures,147.0,Color,Michael Bay,94.0,147.0,0.0,877.0,Henry Rollins,10000.0,138396624.0,Action|Comedy|Crime|Thriller,Will Smith,Bad Boys II,178126,12954,Jordi Mollà,1.0,cuba|dea|drugs|money|undercover,http://www.imdb.com/title/tt0172156/?ref_=fn_tt_tt_1,511.0,English,USA,R,130000000.0,2003.0,898.0,6.6,2.35,0
Open Range,R,Action,2003,"August 15, 2003 (United States)",7.4,68000.0,Kevin Costner,Lauran Paine,Kevin Costner,United States,22000000.0,68296293.0,Touchstone Pictures,139.0,Color,Kevin Costner,153.0,139.0,0.0,648.0,Michael Jeter,3000.0,58328680.0,Drama|Romance|Western,Robert Duvall,Open Range,54096,5458,Julian Richings,0.0,boss|cattle|cowboy|rancher|violence,http://www.imdb.com/title/tt0316356/?ref_=fn_tt_tt_1,494.0,English,USA,R,22000000.0,2003.0,693.0,7.5,2.35,0
Mona Lisa Smile,PG-13,Drama,2003,"December 19, 2003 (United States)",6.5,79000.0,Mike Newell,Lawrence Konner,Julia Roberts,United States,65000000.0,141337989.0,Revolution Studios,117.0,Color,Mike Newell,141.0,117.0,179.0,403.0,Kirsten Dunst,8000.0,63695760.0,Drama,Julia Roberts,Mona Lisa Smile,61490,12850,Marian Seldes,1.0,art|college|school|student|wellesley college,http://www.imdb.com/title/tt0304415/?ref_=fn_tt_tt_1,264.0,English,USA,PG-13,65000000.0,2003.0,4000.0,6.4,1.85,0
Freddy vs. Jason,R,Action,2003,"August 15, 2003 (United States)",5.7,113000.0,Ronny Yu,Wes Craven,Robert Englund,Canada,30000000.0,116632628.0,New Line Cinema,97.0,Color,Ronny Yu,273.0,97.0,31.0,662.0,Jason Ritter,918.0,82163317.0,Action|Horror|Thriller,Katharine Isabelle,Freddy vs. Jason,89101,4692,Zack Ward,0.0,elm street|freddy krueger|jason voorhees|serial killer|slasher,http://www.imdb.com/title/tt0329101/?ref_=fn_tt_tt_1,885.0,English,USA,R,30000000.0,2003.0,782.0,5.8,2.35,3000
Bruce Almighty,PG-13,Comedy,2003,"May 23, 2003 (United States)",6.7,380000.0,Tom Shadyac,Steve Koren,Jim Carrey,United States,81000000.0,484592874.0,Spyglass Entertainment,101.0,Color,Tom Shadyac,191.0,101.0,293.0,1000.0,Steve Carell,11000.0,242589580.0,Comedy|Drama,Morgan Freeman,Bruce Almighty,296904,21276,Lisa Ann Walter,1.0,answer to prayer|breast expansion|pleading with god|supernatural power|walking on water,http://www.imdb.com/title/tt0315327/?ref_=fn_tt_tt_1,604.0,English,USA,PG-13,81000000.0,2003.0,7000.0,6.7,1.85,0
Elf,PG,Adventure,2003,"November 7, 2003 (United States)",7.0,235000.0,Jon Favreau,David Berenbaum,Will Ferrell,United States,33000000.0,223853736.0,New Line Cinema,97.0,Color,Jon Favreau,152.0,97.0,4000.0,8000.0,Zooey Deschanel,22000.0,173381405.0,Comedy|Family|Fantasy|Romance,Peter Dinklage,Elf,147597,43354,Will Ferrell,1.0,baby|christmas spirit|elf|new york city|north pole,http://www.imdb.com/title/tt0319343/?ref_=fn_tt_tt_1,395.0,English,USA,PG,33000000.0,2003.0,11000.0,6.9,1.85,21000
Freaky Friday,PG,Comedy,2003,"August 6, 2003 (United States)",6.2,129000.0,Mark Waters,Mary Rodgers,Jamie Lee Curtis,United States,20000000.0,160846332.0,Casual Friday Productions,97.0,Color,Mark Waters,129.0,97.0,70.0,512.0,Julie Gonzalo,2000.0,110222438.0,Comedy|Family|Fantasy|Music|Romance,Jamie Lee Curtis,Freaky Friday,96693,3984,Willie Garson,2.0,body swap|camera shot of feet|foot closeup|reference to keith richards|reference to the rolling stones,http://www.imdb.com/title/tt0322330/?ref_=fn_tt_tt_1,271.0,English,USA,PG,26000000.0,2003.0,528.0,6.1,1.85,0
Charlie's Angels: Full Throttle,PG-13,Action,2003,"June 27, 2003 (United States)",4.9,123000.0,McG,Ivan Goff,Drew Barrymore,United States,120000000.0,259175788.0,Columbia Pictures,106.0,Color,McG,102.0,107.0,368.0,1000.0,Bernie Mac,2000.0,100685880.0,Action|Adventure|Comedy|Crime,Demi Moore,Charlie's Angels: Full Throttle,100821,4046,Justin Theroux,0.0,fbi|murder|ring|witness protection|witness protection program,http://www.imdb.com/title/tt0305357/?ref_=fn_tt_tt_1,554.0,English,USA,PG-13,120000000.0,2003.0,1000.0,4.8,2.35,0
Dickie Roberts: Former Child Star,PG-13,Comedy,2003,"September 5, 2003 (United States)",5.6,14000.0,Sam Weisman,Fred Wolf,David Spade,United States,17000000.0,23769505.0,Paramount Pictures,98.0,Color,Sam Weisman,75.0,98.0,39.0,428.0,Jenna Boyd,593.0,22734486.0,Comedy,Kevin Grevioux,Dickie Roberts: Former Child Star,11815,2713,Mary McCormack,1.0,dental braces|dental headgear|former child star|panties|white panties,http://www.imdb.com/title/tt0325258/?ref_=fn_tt_tt_1,117.0,English,USA,PG-13,17000000.0,2003.0,517.0,5.6,2.35,320
Anger Management,PG-13,Comedy,2003,"April 11, 2003 (United States)",6.2,207000.0,Peter Segal,David Dorfman,Jack Nicholson,United States,75000000.0,195745823.0,Revolution Studios,106.0,Color,,26.0,22.0,,676.0,Noureen DeWulf,883.0,,Comedy|Romance,Barry Corbin,Anger Management,26992,4115,Brian Austin Green,1.0,anger management|argument|irony|sarcasm|therapist,http://www.imdb.com/title/tt1986770/?ref_=fn_tt_tt_1,54.0,English,USA,,,,701.0,6.7,16.0,0
Open Water,R,Adventure,2003,"August 20, 2004 (United States)",5.7,52000.0,Chris Kentis,Chris Kentis,Blanchard Ryan,United States,500000.0,54683487.0,Plunge Pictures LLC,79.0,Color,Chris Kentis,235.0,79.0,9.0,7.0,Saul Stein,48.0,30500882.0,Adventure|Biography|Drama|Horror|Thriller,Blanchard Ryan,Open Water,42256,67,Daniel Travis,1.0,bare chested male|female full frontal nudity|hairy chest|male full frontal nudity|nude with glasses,http://www.imdb.com/title/tt0374102/?ref_=fn_tt_tt_1,916.0,English,USA,R,500000.0,2003.0,10.0,5.7,1.85,0
Something's Gotta Give,PG-13,Comedy,2003,"December 12, 2003 (United States)",6.7,115000.0,Nancy Meyers,Nancy Meyers,Jack Nicholson,United States,80000000.0,265328738.0,Columbia Pictures,128.0,Color,Nancy Meyers,145.0,128.0,278.0,343.0,Jon Favreau,18000.0,124590960.0,Comedy|Drama|Romance,Keanu Reeves,Something's Gotta Give,91092,22679,Paul Michael Glaser,1.0,beach|dating|doctor|heart attack|weekend,http://www.imdb.com/title/tt0337741/?ref_=fn_tt_tt_1,402.0,English,USA,PG-13,80000000.0,2003.0,4000.0,6.7,1.85,0
Girl with a Pearl Earring,PG-13,Biography,2003,"January 30, 2004 (United States)",6.9,74000.0,Peter Webber,Tracy Chevalier,Scarlett Johansson,United Kingdom,12000000.0,33030115.0,Archer Street Productions,100.0,Color,Peter Webber,160.0,100.0,73.0,1000.0,Colin Firth,19000.0,11634362.0,Biography|Drama|Romance,Scarlett Johansson,Girl with a Pearl Earring,60171,34700,Tom Wilkinson,0.0,17th century|girl|maid|painter|painting,http://www.imdb.com/title/tt0335119/?ref_=fn_tt_tt_1,296.0,English,UK,PG-13,,2003.0,14000.0,7.0,2.35,0
The Cat in the Hat,PG,Adventure,2003,"November 21, 2003 (United States)",4.0,59000.0,Bo Welch,Dr. Seuss,Mike Myers,United States,109000000.0,133960541.0,Universal Pictures,82.0,Color,Bo Welch,109.0,82.0,34.0,434.0,Kelly Preston,760.0,100446895.0,Adventure|Comedy|Family|Fantasy,Sean Hayes,The Cat in the Hat,36033,2762,Spencer Breslin,1.0,based on cult comic book|cat|home alone|imagination|talking cat,http://www.imdb.com/title/tt0312528/?ref_=fn_tt_tt_1,456.0,English,USA,PG,109000000.0,2003.0,743.0,3.8,1.85,946
The Brown Bunny,Not Rated,Drama,2003,"November 14, 2003 (Austria)",5.0,14000.0,Vincent Gallo,Vincent Gallo,Vincent Gallo,United States,10000000.0,402599.0,Gray Daisy Films,93.0,Color,Vincent Gallo,115.0,93.0,787.0,0.0,Cheryl Tiegs,787.0,365734.0,Drama,Vincent Gallo,The Brown Bunny,11487,883,Anna Vareschi,0.0,boyfriend girlfriend relationship|erection|female frontal nudity|gang rape|prostitute,http://www.imdb.com/title/tt0330099/?ref_=fn_tt_tt_1,226.0,English,USA,Not Rated,10000000.0,2003.0,96.0,5.0,1.66,952
Tears of the Sun,R,Action,2003,"March 7, 2003 (United States)",6.6,115000.0,Antoine Fuqua,Alex Lasker,Bruce Willis,United States,75000000.0,86468162.0,Cheyenne Enterprises,121.0,Color,Antoine Fuqua,89.0,142.0,845.0,787.0,Tom Skerritt,13000.0,43426961.0,Action|Drama|Thriller|War,Bruce Willis,Tears of the Sun,93494,16580,Cole Hauser,1.0,dictator|doctor|jungle|rebel|refugee,http://www.imdb.com/title/tt0314353/?ref_=fn_tt_tt_1,394.0,English,USA,R,70000000.0,2003.0,1000.0,6.6,2.35,0
Final Destination 2,R,Horror,2003,"January 31, 2003 (United States)",6.2,156000.0,David R. Ellis,J. Mackye Gruber,A.J. Cook,United States,26000000.0,90941129.0,New Line Cinema,90.0,Color,David R. Ellis,175.0,90.0,160.0,392.0,Michael Landes,748.0,46455802.0,Horror|Thriller,Sarah Carter,Final Destination 2,120786,3172,Keegan Connor Tracy,0.0,car accident|death|freak accident|hospital|premonition,http://www.imdb.com/title/tt0309593/?ref_=fn_tt_tt_1,472.0,English,USA,R,26000000.0,2003.0,439.0,6.2,1.85,0
21 Grams,R,Crime,2003,"January 16, 2004 (United States)",7.6,228000.0,Alejandro G. Iñárritu,Guillermo Arriaga,Sean Penn,United States,20000000.0,60427839.0,This Is That Productions,124.0,Color,Alejandro G. Iñárritu,192.0,124.0,0.0,430.0,Eddie Marsan,6000.0,16248701.0,Drama,Naomi Watts,21 Grams,189683,7567,Danny Huston,0.0,accident|faith|love|mathematician|nonlinear timeline,http://www.imdb.com/title/tt0315733/?ref_=fn_tt_tt_1,559.0,English,USA,R,20000000.0,2003.0,979.0,7.7,1.85,0
Intolerable Cruelty,PG-13,Comedy,2003,"October 10, 2003 (United States)",6.2,93000.0,Joel Coen,Robert Ramsey,George Clooney,United States,60000000.0,120801243.0,Universal Pictures,100.0,Color,Joel Coen,161.0,100.0,0.0,210.0,Paul Adelstein,436.0,35096190.0,Comedy|Crime|Romance,Cedric the Entertainer,Intolerable Cruelty,76560,1395,Julia Duffy,1.0,attorney|divorce|marriage|real estate|screwball comedy,http://www.imdb.com/title/tt0138524/?ref_=fn_tt_tt_1,322.0,English,USA,PG-13,60000000.0,2003.0,399.0,6.3,1.85,0
Johnny English,PG,Action,2003,"July 18, 2003 (United States)",6.2,152000.0,Peter Howitt,Neal Purvis,Rowan Atkinson,United Kingdom,40000000.0,160466000.0,Universal Pictures,87.0,Color,Peter Howitt,122.0,87.0,29.0,252.0,Natalie Imbruglia,427.0,27972410.0,Action|Adventure|Comedy,Kevin McNally,Johnny English,114692,1461,Ben Miller,1.0,british|crown jewels|explosion|funeral|spy,http://www.imdb.com/title/tt0274166/?ref_=fn_tt_tt_1,285.0,English,UK,PG,35000000.0,2003.0,304.0,6.1,1.85,2000
Under the Tuscan Sun,PG-13,Comedy,2003,"September 26, 2003 (United States)",6.8,49000.0,Audrey Wells,Frances Mayes,Diane Lane,United States,18000000.0,58878723.0,Touchstone Pictures,113.0,Color,Audrey Wells,111.0,113.0,22.0,148.0,Lindsay Duncan,727.0,43601508.0,Comedy|Drama|Romance,Raoul Bova,Under the Tuscan Sun,35718,1310,Mario Monicelli,1.0,author|book|vacation|villa|writer,http://www.imdb.com/title/tt0328589/?ref_=fn_tt_tt_1,317.0,English,USA,PG-13,18000000.0,2003.0,171.0,6.7,1.85,0
Seabiscuit,PG-13,Drama,2003,"July 25, 2003 (United States)",7.3,68000.0,Gary Ross,Laura Hillenbrand,Tobey Maguire,United States,87000000.0,148336445.0,Universal Pictures,140.0, Black and White,Gary Ross,175.0,140.0,378.0,599.0,Michael Angarano,12000.0,120147445.0,Drama|History|Sport,Jeff Bridges,Seabiscuit,57661,13808,Michael O'Neill,0.0,horse|horse racing|jockey|limp|seabiscuit,http://www.imdb.com/title/tt0329575/?ref_=fn_tt_tt_1,455.0,English,USA,PG-13,87000000.0,2003.0,947.0,7.3,2.35,0
American Wedding,R,Comedy,2003,"August 1, 2003 (United States)",6.3,198000.0,Jesse Dylan,Adam Herz,Jason Biggs,United States,55000000.0,232722935.0,Universal Pictures,96.0,Color,Jesse Dylan,153.0,74.0,58.0,729.0,Thomas Ian Nicholas,3000.0,104354205.0,Comedy|Romance,Alyson Hannigan,American Wedding,162331,5713,Fred Willard,3.0,bachelor party|blow job|breasts|friend|wedding,http://www.imdb.com/title/tt0328828/?ref_=fn_tt_tt_1,332.0,English,USA,R,55000000.0,2003.0,864.0,6.3,2.35,0
Just Married,PG-13,Comedy,2003,"January 10, 2003 (United States)",5.5,69000.0,Shawn Levy,Sam Harper,Ashton Kutcher,United States,18000000.0,101564935.0,Twentieth Century Fox,95.0,Color,Shawn Levy,97.0,95.0,189.0,306.0,David Agranov,500.0,56127162.0,Comedy|Romance,Taran Killam,Just Married,57479,2020,David Moscow,2.0,fall|honeymoon|love|marriage|newlywed,http://www.imdb.com/title/tt0305711/?ref_=fn_tt_tt_1,205.0,English,USA,PG-13,18000000.0,2003.0,308.0,5.4,1.85,0
High Tension,R,Horror,2003,"June 10, 2005 (United States)",6.8,69000.0,Alexandre Aja,Alexandre Aja,Cécile de France,France,,6291958.0,Alexandre Films,91.0,Color,Alexandre Aja,251.0,89.0,192.0,142.0,Maïwenn,447.0,3645438.0,Horror,Cécile De France,High Tension,55040,923,Oana Pellea,1.0,car chase|plot twist|police van|rear ending a car|slasher,http://www.imdb.com/title/tt0338095/?ref_=fn_tt_tt_1,539.0,French,France,Unrated,2200000.0,2003.0,236.0,6.8,2.35,0
Lara Croft Tomb Raider: The Cradle of Life,PG-13,Action,2003,"July 25, 2003 (United States)",5.6,132000.0,Jan de Bont,Dean Georgaris,Angelina Jolie,United States,95000000.0,160099222.0,Paramount Pictures,117.0,Color,Jan de Bont,157.0,117.0,101.0,3000.0,Angelina Jolie Pitt,18000.0,65653758.0,Action|Adventure|Fantasy,Gerard Butler,Lara Croft Tomb Raider: The Cradle of Life,102747,33154,Djimon Hounsou,1.0,duology|female hero|female lead|orb|pandora's box,http://www.imdb.com/title/tt0325703/?ref_=fn_tt_tt_1,316.0,English,USA,PG-13,95000000.0,2003.0,11000.0,5.5,2.35,0
Darkness Falls,PG-13,Fantasy,2003,"January 24, 2003 (United States)",5.0,31000.0,Jonathan Liebesman,Joe Harris,Chaney Kley,United States,11000000.0,47488536.0,Revolution Studios,86.0,Color,Jonathan Liebesman,140.0,96.0,474.0,82.0,Emma Caulfield,1000.0,32131483.0,Horror|Mystery|Thriller,Sullivan Stapleton,Darkness Falls,25870,2212,Angus Sampson,0.0,boy|darkness|light|tooth|tooth fairy,http://www.imdb.com/title/tt0282209/?ref_=fn_tt_tt_1,369.0,English,USA,PG-13,11000000.0,2003.0,970.0,4.9,2.35,2000
Spy Kids 3-D: Game Over,PG,Action,2003,"July 25, 2003 (United States)",4.3,57000.0,Robert Rodriguez,Robert Rodriguez,Daryl Sabara,United States,38000000.0,197101678.0,Dimension Films,84.0,Color,Robert Rodriguez,93.0,84.0,0.0,2000.0,Salma Hayek,13000.0,111760631.0,Action|Adventure|Comedy|Family|Sci-Fi,Sylvester Stallone,Spy Kids 3-D: Game Over,40227,22935,Alexa PenaVega,3.0,mission|spy|surfing|trapped|virtual reality,http://www.imdb.com/title/tt0338459/?ref_=fn_tt_tt_1,188.0,English,USA,PG,38000000.0,2003.0,4000.0,4.1,1.85,681
Gigli,R,Comedy,2003,"August 1, 2003 (United States)",2.5,46000.0,Martin Brest,Martin Brest,Ben Affleck,United States,54000000.0,7266209.0,Revolution Studios,121.0,Color,Martin Brest,131.0,121.0,102.0,43.0,Lenny Venito,117.0,5660084.0,Comedy|Crime|Romance,Todd Giebenhain,Gigli,41620,286,David Backus,0.0,gangster|hospital|lesbian|mob|thug,http://www.imdb.com/title/tt0299930/?ref_=fn_tt_tt_1,418.0,English,USA,R,54000000.0,2003.0,62.0,2.4,2.35,2000
Out of Time,PG-13,Crime,2003,"October 3, 2003 (United States)",6.5,58000.0,Carl Franklin,David Collard,Denzel Washington,United States,50000000.0,55495563.0,Metro-Goldwyn-Mayer (MGM),105.0,Color,Carl Franklin,124.0,114.0,73.0,323.0,Sanaa Lathan,18000.0,40905277.0,Crime|Drama|Romance|Thriller,Denzel Washington,Out of Time,45895,19739,John Billingsley,3.0,cancer|florida|insurance|life insurance policy|small town,http://www.imdb.com/title/tt0313443/?ref_=fn_tt_tt_1,157.0,English,USA,R,50000000.0,2003.0,886.0,6.5,2.35,1000
The Core,PG-13,Action,2003,"March 28, 2003 (United States)",5.5,95000.0,Jon Amiel,Cooper Layne,Aaron Eckhart,United Kingdom,60000000.0,73498611.0,Paramount Pictures,135.0,Color,Jon Amiel,149.0,135.0,36.0,106.0,Tchéky Karyo,894.0,31111260.0,Action|Adventure|Sci-Fi|Thriller,Glenn Morshower,The Core,77029,1439,Rekha Sharma,0.0,core|earth|natural disaster|pacemaker|scientist,http://www.imdb.com/title/tt0298814/?ref_=fn_tt_tt_1,466.0,English,USA,PG-13,60000000.0,2003.0,345.0,5.4,2.35,0
Dumb and Dumberer: When Harry Met Lloyd,PG-13,Comedy,2003,"June 13, 2003 (United States)",3.4,38000.0,Troy Miller,Peter Farrelly,Derek Richardson,United States,19000000.0,39267515.0,New Line Cinema,85.0,Color,Troy Miller,85.0,85.0,14.0,244.0,Mimi Rogers,577.0,26096584.0,Comedy,Elden Henson,Dumb and Dumberer: When Harry Met Lloyd,30651,1653,Cheri Oteri,0.0,1980s|buddy|high school|prequel to cult favorite|teenager,http://www.imdb.com/title/tt0329028/?ref_=fn_tt_tt_1,267.0,English,USA,PG-13,19000000.0,2003.0,291.0,3.4,1.37,1000
Shanghai Knights,PG-13,Action,2003,"February 7, 2003 (United States)",6.2,102000.0,David Dobkin,Alfred Gough,Jackie Chan,United States,50000000.0,88323487.0,Touchstone Pictures,114.0,Color,David Dobkin,165.0,114.0,71.0,55.0,Anna-Louise Plowman,154.0,60470220.0,Action|Adventure|Comedy,Fann Wong,Shanghai Knights,81444,428,Georgina Chapman,2.0,1880s|arrow|imperial seal|murder|revenge,http://www.imdb.com/title/tt0300471/?ref_=fn_tt_tt_1,192.0,English,USA,PG-13,50000000.0,2003.0,131.0,6.2,2.35,955
Dreamcatcher,R,Drama,2003,"March 21, 2003 (United States)",5.5,90000.0,Lawrence Kasdan,Stephen King,Morgan Freeman,United States,68000000.0,81240406.0,Castle Rock Entertainment,134.0,Color,Lawrence Kasdan,175.0,136.0,759.0,354.0,Michael O'Neill,11000.0,33685268.0,Drama|Horror|Sci-Fi|Thriller,Morgan Freeman,Dreamcatcher,75573,12194,Reece Thompson,1.0,alien|friend|maine|military|woods,http://www.imdb.com/title/tt0285531/?ref_=fn_tt_tt_1,662.0,English,USA,R,68000000.0,2003.0,599.0,5.5,2.35,4000
Daddy Day Care,PG,Comedy,2003,"May 9, 2003 (United States)",5.6,65000.0,Steve Carr,Geoff Rodkey,Eddie Murphy,United States,60000000.0,164433867.0,Revolution Studios,92.0,Color,Steve Carr,81.0,92.0,41.0,522.0,Lisa Edelstein,1000.0,104148781.0,Comedy|Family,Anjelica Huston,Daddy Day Care,49486,4050,Jeff Garlin,1.0,bloopers during credits|breakfast cereal|department store ride|face painting|sponge bob square pants slippers,http://www.imdb.com/title/tt0317303/?ref_=fn_tt_tt_1,116.0,English,USA,PG,60000000.0,2003.0,955.0,5.5,1.85,886
